photo_url,location_lng,location_lat,scene,scene_id,townName,,tel,location,,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,,,行业大类,行业子类
[],108.908676,34.055373,子午东街6号,B001D09SRJ,,,,"108.908676,34.055373",,,,B001D0VUHJ,[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.835052,34.12451,内环北路附近,B0FFFDCWUJ,,,,"108.835052,34.124510",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.927551,34.159774,韦曲街道新华街与广场北路交叉路口东侧(圣合家园-二期),B0H645IP7N,,,,"108.927551,34.159774",,,,[],[],[],[],[],,金融保险服务;自动提款机;上海浦东发展银行ATM,,,160312,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.831828,34.094713,中兴通讯西安产业园,B0FFHJ0H20,,,,"108.831828,34.094713",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.913269,34.157707,西长安街300号盛世商都F1层,B0FFG6BSQF,,,,"108.913269,34.157707",,,,B001D08OPW,[],[],[],[],,金融保险服务;自动提款机;中国建设银行ATM,,,160303,2,[],,,,,,,,,,,,,,,201,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.915411,34.152635,西北政法大学长安校区,B0FFM23C37,,,,"108.915411,34.152635",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.109806,34.12345,半引路,B0FFK1TKIH,,,,"109.109806,34.123450",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.945283,34.146773,南长安街252号,B001D0VTV3,,,,"108.945283,34.146773",,,,B001D0VUI8,[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.893411,34.157547,陕西师范大学长安校区北门口,B001D0WGRG,,,,"108.893411,34.157547",,,,[],[],[],[],[],,金融保险服务;自动提款机;交通银行ATM,,,160305,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.006443,34.025196,太乙宫正街105号,B0FFKQBLJB,,,,"109.006443,34.025196",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国农业银行ATM,,,160304,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.007051,34.027244,太乙宫正街西安翻译学院西北2门北侧约90米,B0FFI8NX64,,,,"109.007051,34.027244",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.970853,34.03195,S108五台初级中学西北侧约50米,B0FFLBBPT4,,,,"108.970853,34.031950",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.146217,34.03999,甫十路575村附近,B0FFKYJIES,,,,"109.146217,34.039990",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.007351,34.027965,太乙镇街,B001D0VQY1,,,,"109.007351,34.027965",,,,B001D08XOD,[],[],[],[],,金融保险服务;自动提款机;中国邮政储蓄银行ATM,,,160336,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.770666,34.037872,东大村一街与东大路交叉口南200米,B001D09RZO,,,,"108.770666,34.037872",,,,B001D09SE9,[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.770677,34.037908,东大村一街与东大路交叉路口往南约170米,B0FFKYW10I,,,,"108.770677,34.037908",,,,[],[],[],[],[],,金融保险服务;银行;农村商业银行|生活服务;售票处;火车票代售点|金融保险服务;自动提款机;农村商业银行ATM,,,160121|070302|160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,银行
[],108.762428,34.034568,东祥路1号西北工业大学长安校区,B001D08PAW,,,,"108.762428,34.034568",,,,B001D08PAV,[],[],[],[],,金融保险服务;自动提款机;中国工商银行ATM,,,160302,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.785831,34.028835,S108陕西信合西南侧,B0FFH295RE,,,,"108.785831,34.028835",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.771157,34.033659,东大路西北工业大学医院南侧约40米,B0FFLAZFS5,,,,"108.771157,34.033659",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国工商银行ATM,,,160302,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.774231,34.035317,西工大新校区,B0FFIPHXM5,,,,"108.774231,34.035317",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国工商银行ATM,,,160302,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.787325,34.043264,西工大沣河校区生活区广场(明德学院),B0FFIPJQ87,,,,"108.787325,34.043264",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国工商银行ATM,,,160302,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.762417,34.034704,东祥路1号西北工业大学长安校区,B001D08PAZ,,,,"108.762417,34.034704",,,,B001D08PAY,[],[],[],[],,金融保险服务;自动提款机;中国邮政储蓄银行ATM,,,160336,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.007003,34.104622,杜曲东街2号,B0FFKLYE31,大兆街道,,,"109.007003,34.104622",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.05742,34.134636,大兆东街7号,B0FFLB8MYO,大兆街道,,,"109.057420,34.134636",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.058002,34.13434,大兆东街14号附近,B0FFH1HWIQ,大兆街道,,,"109.058002,34.134340",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国邮政储蓄银行ATM,,,160336,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.008685,34.024527,太乙宫街办正街西安翻译学院西区,B0FFFDCV6A,,,,"109.008685,34.024527",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国农业银行ATM,,,160304,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.006956,34.021751,西安翻译学校内,B0FFLFH93Z,,,,"109.006956,34.021751",,,,[],[],[],[],[],,金融保险服务;自动提款机;招商银行ATM,,,160306,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.949969,34.169397,凤栖东路(近二零六社区),B0FFF659DT,,,,"108.949969,34.169397",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国光大银行ATM,,,160310,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.944255,34.157161,北长安街与新华街交叉口西南50米,B0FFHG1KNX,,,,"108.944255,34.157161",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国工商银行ATM,,,160302,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.944862,34.152744,韦曲镇青年街2号,B0FFF65ASV,,,,"108.944862,34.152744",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国建设银行ATM,,,160303,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.940908,34.155783,西长安街57号,B001D0792R,,,,"108.940908,34.155783",,,,B001D0643R,[],[],[],[],,金融保险服务;自动提款机;中国建设银行ATM,,,160303,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.956478,34.166196,吉泰路,B001D09SPD,,,,"108.956478,34.166196",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国建设银行ATM,,,160303,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.975903,34.167513,杜陵东路366号富力城小区1层正西方向10米,B0FFF8ZKXS,,,,"108.975903,34.167513",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国建设银行ATM,,,160303,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.943863,34.138887,南长安街252号(西安市长安区育才教育中心南),B0FFIA4VBV,,,,"108.943863,34.138887",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.945869,34.169079,凤栖东路1号,B001D078VY,,,,"108.945869,34.169079",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国工商银行ATM,,,160302,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.939009,34.145872,韦曲镇南街54号,B0FFFAA5PR,,,,"108.939009,34.145872",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国建设银行ATM,,,160303,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.955524,34.171394,航天西路109号,B001D09PXC,,,,"108.955524,34.171394",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国建设银行ATM,,,160303,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.955221,34.165792,航天西路74附近,B001D0790O,,,,"108.955221,34.165792",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国光大银行ATM,,,160310,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.944926,34.169023,北长安街258号,B001D0VH1E,,,,"108.944926,34.169023",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.941163,34.155247,西长安街46号,B001D07AC1,,,,"108.941163,34.155247",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.97499,34.167489,杜陵东路富力城S15幢1单元临街商铺正西方向5米,B0FFHQXR6F,,,,"108.974990,34.167489",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.968717,34.170029,神舟三路239号天赐颐府5-10101房,B0FFL6O3HE,,,,"108.968717,34.170029",,,,[],[],[],[],[],,金融保险服务;自动提款机;交通银行ATM,,,160305,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.955731,34.167358,航天西路航天西路航天菁华公寓1层1层,B0FFF65A1Y,,,,"108.955731,34.167358",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.0133,34.047303,108省道附近,B0GR97QC64,,,,"109.013300,34.047303",,,,[],[],[],[],[],,金融保险服务;自动提款机;农村商业银行ATM,,,160318,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.876236,34.171877,新型工业园区西部大道G区21号楼,B001D08W8M,,,,"108.876236,34.171877",,,,B001D08W8L,[],[],[],[],,金融保险服务;自动提款机;中国农业银行ATM,,,160304,2,[],,,,,,,,,,,,,,,3,,[],,,yes,,0,,,金融保险服务,自动提款机
[],108.891406,34.150225,陕西师范大学新校区内阳光苑2层,B001D08PJ2,,,,"108.891406,34.150225",,,,[],[],[],[],[],,金融保险服务;自动提款机;中国银行ATM,,,160301,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,金融保险服务,自动提款机
[],109.172835,34.00659,甫十路,B0G1CHRZU1,,,,"109.172835,34.006590",,,,[],[],[],[],[],,政府机构及社会团体;政府机关;政府机关相关,,,130100,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,政府机构及社会团体,政府机关
[],109.141098,34.167152,东一街西安市长安区砲里乡初级中学西北侧约110米,B001D0VQ47,全部,,,"109.141098,34.167152",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109210100,130105,2,[],29,[],[],[],"109.140814,34.166718",0,[],2021/11/21 16:44,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F022010_244,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.179628,34.110995,[],B0FFL6XAAH,全部,,,"109.179628,34.110995",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109113401,130106,2,[],29,[],[],[],[],0,[],2021/12/9 21:17,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.179605,34.110949,魏寨街道耶柿坡村村委会,B0FFL68NM5,全部,,,"109.179605,34.110949",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109113401,130106,2,[],29,[],[],[],[],0,[],2021/11/22 3:07,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.179633,34.111022,魏寨街道耶柿坡村村委会附近,B0FFL68OWF,全部,,,"109.179633,34.111022",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109113401,130105,2,[],29,[],长安区魏寨街道综合文化站,[],[],0,[],2021/12/1 18:55,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.173471,34.102845,魏寨南街往南,B0FFIU12K3,全部,,,"109.173471,34.102845",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112312,130106,2,[],29,[],[],[],[],0,[],2021/11/25 18:14,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.138572,34.166701,Y329炮里镇政府西侧约210米,B0FFKHBEIK,全部,,,"109.138572,34.166701",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;政府机关相关,0,5109210100,130100,2,[],29,[],长安区砲里街道综合执法领导小组办公室,[],[],0,[],2021/11/22 4:28,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/de79fbda24f04ae585e587e267ef942f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cd5b0b6791434d6999e4cbd935d4b31d'}]",109.175071,34.10814,魏寨南街3号,B0H6DHBDN8,全部,,,"109.175071,34.108140",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109112420,130105,2,[],29,[],[],[],[],0,[],2021/11/26 8:14,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9025e7659b0f4908bf8a78bfb1945a77'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3dd1ea62be2d4531b26de704f4112df3'}]",109.139447,34.166989,砲里街道白鹿南苑社区,B0H6DHA3E7,全部,,,"109.139447,34.166989",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109210100,130105,2,[],29,[],[],[],[],0,[],2021/11/24 0:12,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/35020aea2d2af0dfd9df6852ac9228d5'}]",109.135209,34.118366,咀头一鸣魏路鸣犊镇侯坪村村民委员会,B001D0VRRX,全部,,,"109.135209,34.118366",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114002,130106,2,[],29,[],[],[],[],0,[],2021/12/8 22:57,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_229,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.179711,34.110662,魏寨街道耶柿坡村,B0FFHMX433,全部,,,"109.179711,34.110662",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109113401,130106,2,[],29,[],耶柿坡村村委会,[],"109.179241,34.11076",0,[],2021/12/8 14:40,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.135167,34.118381,鸣魏路侯坪村村委会东南侧,B0FFL69JGY,全部,,,"109.135167,34.118381",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114002,130106,2,[],29,[],[],[],[],0,[],2021/11/25 20:38,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.199248,34.10765,353乡道东50米,B001D0VUIL,全部,,,"109.199248,34.107650",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112522,130106,2,[],29,[],中共白庙村支委会,[],[],0,[],2021/12/3 17:13,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_265,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.1701,34.118763,终南大道与Y353交叉路口东南侧,B001D0VRS1,全部,,,"109.170100,34.118763",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114301,130106,2,[],29,[],中共候一村支委,[],[],0,[],2021/12/3 17:35,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_259,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.170143,34.15642,炮里街道炮里乡留村村民委员会,B001D0VQFQ,全部,,,"109.170143,34.156420",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109118321,130106,2,[],29,[],留村村委会,[],"109.170343,34.156355",0,[],2021/11/17 13:53,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_272,0,yes,,0,,,政府机构及社会团体,政府机关
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8361e576d0789bec381f9d9a29179019'}]",109.174958,34.107845,魏寨南街,B0G2N52CO4,全部,,,"109.174958,34.107845",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇级政府及事业单位,0,5109112322,130105,2,[],29,[],长安区监察委员会派出魏寨街道监察组,[],[],0,[],2021/11/29 23:12,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.170098,34.118757,安哑路与353乡道交叉口东100米,B001D0VQSU,全部,,,"109.170098,34.118757",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114301,130106,2,[],29,[],[],[],"109.170221,34.118681",0,[],2021/12/1 11:08,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F023010_260,0,yes,,0,,,政府机构及社会团体,政府机关
[],109.15085,34.143353,韩布路,B0FFL91OU2,全部,,,"109.150850,34.143353",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109117200,130106,2,[],29,[],家岭村调解委,[],[],0,[],2021/11/21 4:03,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.150999,34.143664,韩布路,B0FFL8WE9M,全部,,,"109.150999,34.143664",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109117200,130106,2,[],29,[],谢家岭村村委会,[],[],0,[],2021/11/26 5:35,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.159338,34.147283,[],B0FFL6RZDL,全部,,,"109.159338,34.147283",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109117222,130106,2,[],29,[],炮里乡南桑村村委会,[],[],0,[],2021/11/25 17:08,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.134046,34.120377,[],B0H14X3GMV,全部,,,"109.134046,34.120377",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114012,130106,2,[],29,[],候坪村村委会,[],[],0,[],2021/11/21 7:33,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.145764,34.040526,甫十路,B0G1DZFEDF,,,,"109.145764,34.040526",,,,[],[],[],[],[],,政府机构及社会团体;社会团体;社会团体相关,,,130400,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,政府机构及社会团体,社会团体
[],109.146752,34.039107,甫十路,B0GRA76JIM,,,,"109.146752,34.039107",,,,[],[],[],[],[],,政府机构及社会团体;社会团体;社会团体相关,,,130400,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,政府机构及社会团体,社会团体
[],109.180661,33.980787,[],B0G15APDNP,,,,"109.180661,33.980787",,,,[],[],[],[],[],,政府机构及社会团体;政府机关;政府机关相关,,,130100,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,政府机构及社会团体,政府机关
[],109.1446,34.041126,甫十路,B0FFLC2BOT,,,,"109.144600,34.041126",,,,[],[],[],[],[],,政府机构及社会团体;政府机关;乡镇级政府及事业单位,,,130105,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,政府机构及社会团体,政府机关
[],109.160818,34.155214,154村道西50米,B0G2N5377S,全部,,,"109.160818,34.155214",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;社会团体;社会团体相关,0,5109118212,130400,2,[],29,[],[],[],[],0,[],2021/12/1 21:13,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,社会团体
[],109.159266,34.122336,[],B0H6JCFA50,全部,,,"109.159266,34.122336",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114222,130106,2,[],29,[],[],[],[],0,[],2021/11/26 2:49,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],108.977029,34.129338,X104(列养线),B0HBXXTEM5,,,,"108.977029,34.129338",,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,,科教文化服务,科教文化场所
[],109.135882,34.135033,[],B0H1PPFZSP,全部,,,"109.135882,34.135033",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109116002,130106,2,[],29,[],四坡村村委会,[],[],0,[],2021/11/23 23:58,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.149108,34.128638,[],B0H1PNATXP,全部,,,"109.149108,34.128638",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109115112,130106,2,[],29,[],将军庙村村委会,[],[],0,[],2021/11/14 8:36,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.166513,34.119289,[],B0H1PN95VU,全部,,,"109.166513,34.119289",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109114300,130106,2,[],29,[],侯村村委会,[],[],0,[],2021/11/23 23:42,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
[],109.180605,34.104552,[],B0H1PN95VL,全部,,,"109.180605,34.104552",,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,0,5109112411,130106,2,[],29,[],李家窑辛村村委会,[],[],0,[],2021/11/22 6:08,[],610116,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,,政府机构及社会团体,政府机关
